Index,passenger_count,year,month,weekday,hour,abs_longi,abs_lat,distance,amount
5174,1,2011,5,1,23,0.000849,0.180713,20.09449633,47.603
5175,1,2011,5,1,23,0.011419,0.035055,4.014897744,10.815
5176,1,2011,5,1,23,0.009891,0.00713,1.1499091,5.289
5177,1,2011,5,1,23,0.026593,0.001385,2.245146249,8.495
5178,1,2013,6,6,3,0.012095,0.0002,1.019389295,8.942
5179,1,2013,6,6,3,0.034408,0.059713,7.245042436,18.075
5180,1,2013,6,6,3,0.006214,0.000457,0.525888921,4.671
5181,1,2013,6,6,3,0.056383,0.022972,5.394998749,16.9433
5182,1,2011,5,3,21,0.006209,0.008282,1.059323497,5.069
5183,1,2009,11,0,6,0.004394,0.005615,0.725806985,4.338
5184,1,2014,1,3,17,0.07887,0.125537,15.46136518,33.073
5185,1,2014,1,3,17,0.002715,0.007623,0.877964821,5.799
5186,1,2014,1,3,17,0.014473,0.01451,2.022376877,9.302
5187,1,2014,1,3,17,8.50E-05,0.008502,0.945406394,6.748
5188,1,2014,1,3,17,0.011497,0.006923,1.237124996,7.036
5189,1,2012,7,6,0,0.006734,0.018643,2.149207738,7.258
5190,1,2012,7,6,0,0.000609,0.022334,2.483957321,8.442
5191,1,2012,7,6,0,0.015561,0.028603,3.440205942,8.335
5192,1,2010,6,2,14,0.011187,0.017431,2.154949145,7.076
5193,1,2010,6,2,14,0.006571,0.001801,0.588663055,4.85
5194,1,2010,6,2,14,0.008273,0.006866,1.03360049,6.438
5195,1,2010,6,2,14,0.00837,0.017491,2.068783795,6.814
5196,1,2010,6,2,14,0.035343,0.009663,3.164893219,12.3964
5197,1,2010,6,2,14,0.007152,0.019529,2.253470356,8.7408
5198,1,2013,3,3,8,0.063523,0.023621,5.963105725,20.2516
5199,1,2013,3,3,8,0.015986,0.00105,1.352056084,9.002
5200,1,2013,3,3,8,0.014036,0.028851,3.419092098,11.332
5201,1,2013,3,3,8,0.030974,0.017167,3.232984217,15.713
5202,1,2013,3,3,8,0.028408,0.028525,3.972962932,13.205
5203,1,2013,3,3,8,0.017749,0.030359,3.69203985,11.29
5204,1,2013,10,0,0,0.012107,0.017779,2.224522465,7.478
5205,1,2013,11,5,16,0.006867,0.02608,2.957104152,11.62
5206,1,2013,11,5,16,0.005674,0.016669,1.914108841,7.936
5207,1,2014,11,3,7,0.013956,0.006959,1.407455262,6.975
5208,1,2014,11,3,7,0.016195,0.011743,1.888532476,9.206
5209,1,2013,4,4,12,0.031788,0.040544,5.243876257,16.748
5210,1,2014,11,3,2,0.01234,0.004001,1.130955267,6.228
5211,1,2012,10,1,7,0.024095,0.003481,2.065769748,10.199
5212,1,2012,10,1,7,0.031581,0.022169,3.627211304,10.866
5213,1,2012,10,1,7,0.018529,0.024785,3.167423357,10.781
5214,1,2012,10,1,7,0.001126,0.024677,2.745594734,11.144
5215,1,2012,10,1,7,0.000155,0.006636,0.738004989,5.612
5216,1,2013,11,3,22,0.007475,0.050378,5.637051004,18.4223
5217,1,2014,12,5,1,0.005036,0.017443,1.985483512,7.387
5218,1,2014,12,5,1,0.00412,0.0092,1.080270606,6.175
5219,1,2014,12,5,1,0.032114,0.007129,2.818386281,13.8716
5220,1,2014,12,5,1,0.013132,0.006026,1.293078115,7.67
5221,1,2010,1,5,13,0.012146,0.008027,1.357988951,6.192
5222,1,2011,11,2,2,0.008901,0.076718,8.56359843,20.748
5223,1,2009,3,2,21,0.009722,0.021421,2.518764109,7.69
5224,1,2009,3,2,21,0.027545,0.0611,7.178830775,16.018
5225,1,2009,3,2,21,0.0205,0.016999,2.560156264,7.675
5226,1,2009,3,2,21,0.133913,0.03365,11.88616176,25.1104
5227,1,2014,12,6,3,0.019195,0.006141,1.755487259,8.7
5228,1,2014,12,6,3,0.001464,0.040568,4.512643579,16.845
5229,1,2014,12,6,3,0.013706,0.045813,5.223523048,16.545
5230,1,2014,12,6,3,0.002161,0.018061,2.016527698,7.731
5231,1,2014,11,5,19,0.021955,0.020015,2.89365702,10.574
5232,1,2010,3,3,9,0.031105,0.069105,8.118536774,18.7587
5233,1,2010,3,3,9,0.013566,0.022984,2.799631917,7.905
5234,1,2010,3,3,9,0.007063,0.001094,0.606943928,5.288
5235,1,2009,10,5,6,0.00448,0.010944,1.274041947,6.061
5236,1,2009,10,5,6,0.038019,0.008973,3.353616976,11.285
5237,1,2012,8,2,20,0.016085,0.014217,2.08210518,7.575
5238,1,2012,8,2,20,0.029976,0.006327,2.620209221,10.496
5239,1,2012,8,2,20,0.011288,0.013407,1.768015864,6.928
5240,1,2015,5,4,7,0.00167084,0.00439072,0.508124177,5.239
5241,1,2009,2,5,20,0.019621,0.02683,3.410129823,12.272
5242,1,2012,8,4,14,0.001875,0.020582,2.294053954,8.813
5243,1,2012,8,4,14,0.042377,0.062596,7.823660171,18.749
5244,1,2012,8,4,14,0.005695,0.00862,1.071823146,5.216
5245,1,2012,8,4,14,0.010158,0.005057,1.023619719,5.641
5246,1,2012,8,4,14,0.004625,0.002902,0.505993707,4.941
5247,1,2012,8,4,14,0.017627,0.026423,3.291362009,9.919
5248,1,2013,5,4,21,0.051385,0.04634,6.729898636,20.207
5249,1,2013,5,4,21,0.0165,0.006023,1.543339862,7.429
5250,1,2013,5,4,21,0.006786,0.009645,1.215211394,5.841
5251,1,2013,5,4,21,0.038035,0.026259,4.333451276,15.6
5252,1,2013,5,4,21,0.009483,0.005968,1.038338932,6.286
5253,1,2009,9,4,12,0.014153,0.008723,1.536763687,6.582
5254,1,2014,8,5,21,0.031174,0.030898,4.324488801,13.2154
5255,1,2014,8,5,21,0.006686,0.006975,0.958594129,5.99
5256,1,2013,10,1,20,0.004182,0.008634,1.022624485,6.11
5257,1,2013,10,1,20,0.059742,0.000109,5.036034195,37.3664
5258,1,2009,11,2,22,0.026724,0.025201,3.594161771,9.999
5259,1,2009,11,2,22,0.003696,0.018367,2.065917614,7.924
5260,1,2009,11,2,22,0.002834,0.009756,1.110794269,6.046
5261,1,2009,10,5,3,0.006368,0.021453,2.44507059,8.932
5262,1,2009,10,5,3,0.010697,0.002245,0.935370066,5.184
5263,1,2009,10,5,3,0.014911,0.013396,1.948606041,6.259
5264,1,2009,10,5,3,0.066172,0.011395,5.715437673,16.822
5265,1,2009,10,5,3,0.01416,0.008689,1.534756594,6.419
5266,1,2009,10,5,3,0.013211,0.004622,1.226192023,5.674
5267,1,2014,2,3,9,0.024905,0.013462,2.577285548,13.46
5268,1,2014,2,3,9,0.010009,0.011666,1.547043741,7.83
5269,1,2014,2,3,9,0.002981,0.004639,0.573695237,4.633
5270,1,2014,2,3,9,0.003521,0.004837,0.614195381,4.946
5271,1,2014,2,3,9,0.012654,7.00E-06,1.066099909,6.993
5272,1,2014,2,3,9,0.022504,0.016225,2.616622524,15.44
5273,1,2014,2,3,9,0.024945,0.03086,4.024038667,13.335
5274,1,2014,2,3,9,0.002966,0.004086,0.51853897,4.565
5275,1,2012,12,2,17,0.006818,0.019506,2.243714429,9.9624
5276,1,2012,12,2,17,0.04493,0.057511,7.431494772,19.579
5277,1,2012,12,2,17,0.003906,0.014277,1.62127806,7.336
5278,1,2012,12,2,17,0.009764,0.020203,2.392380242,8.696
5279,1,2014,3,1,20,0.008945,0.016245,1.957203534,8.796
5280,1,2014,3,1,20,0.000537,0.015667,1.742678144,8
5281,1,2014,3,1,20,0.01522,0.011252,1.791255442,8.979
5282,1,2011,1,5,9,0.016399,0.004518,1.469831488,6.972
5283,1,2011,1,5,9,0.019688,0.011624,2.102261875,8.084
5284,1,2011,1,5,9,0.001815,0.017669,1.970641249,7.326
5285,1,2011,1,5,9,0.011789,0.010996,1.574966138,6.288
5286,1,2011,1,5,9,0.010464,0.012216,1.619234235,6.601
5287,1,2015,5,3,15,0.00363922,0.00204087,0.381414738,5.588
5288,1,2015,5,3,15,0.01035308,0.00458527,1.009936011,6.21
5289,1,2015,5,3,15,0.01657867,0.01328659,2.03314173,10.725
5290,1,2015,5,3,15,0.02609253,0.02054214,3.169984315,13.85
5291,1,2015,5,3,15,0.00408935,0.01148224,1.322386298,7.275
5292,1,2010,10,0,13,0.003584,0.008723,1.015813452,5.38
5293,1,2010,10,0,13,0.015155,0.051022,5.81543207,15.1347
5294,1,2010,10,0,13,0.005501,0.006123,0.82365491,4.46
5295,1,2010,10,0,13,0.027169,0.012642,2.685669578,10.424
5296,1,2012,9,0,21,0.012433,0.073439,8.232829499,21.772
5297,1,2012,9,0,21,0.032044,0.030644,4.34714875,13.397
5298,1,2012,9,0,21,0.005094,0.008815,1.069860509,5.801
5299,1,2012,9,0,21,0.002534,0.02823,3.146277735,11.082
5300,1,2012,9,0,21,0.022299,0.027678,3.605623437,9.022
5301,1,2012,9,0,21,0.003066,0.021342,2.387138449,8.508
5302,1,2012,9,0,21,0.005359,0.014752,1.701324552,7.485
5303,1,2012,4,6,21,0.015516,0.022532,2.825855308,8.053
5304,1,2012,4,4,0,0.014049,0.009076,1.555349933,6.626
5305,1,2012,4,4,0,0.014477,0.012497,1.848776229,6.635
5306,1,2012,4,4,0,0.009141,0.019435,2.294284778,7.8187
5307,1,2012,4,4,0,0.014761,0.015603,2.134651753,7.133
5308,1,2012,4,4,0,0.001358,0.007665,0.859954632,5.861
5309,1,2012,4,4,0,0.031386,0.049353,6.091056184,14.295
5310,1,2012,6,1,23,0.032219,0.038709,5.088038321,12.732
5311,1,2012,6,1,23,0.030683,0.037914,4.944352838,11.886
5312,1,2012,6,1,23,0.026264,0.016466,2.871990089,9.636
5313,1,2009,4,3,22,0.043152,0.028907,4.853135201,12.578
5314,1,2009,4,3,22,0.018542,0.037748,4.47869136,10.361
5315,1,2009,4,3,22,0.011348,0.016043,2.02384238,6.285
5316,1,2009,4,3,22,0.002236,0.014602,1.634556309,6.671
5317,1,2011,2,6,6,0.00254,0.122387,13.61049263,30.163
5318,1,2011,2,6,6,0.011132,0.016049,2.015774479,6.041
5319,1,2013,4,6,19,0.090298,0.12107,15.46498722,32.684
5320,1,2011,6,5,21,0.004314,0.029118,3.258112357,10.109
5321,1,2013,2,2,18,0.003878,0.015101,1.710628039,8.568
5322,1,2013,2,2,18,0.020745,0.001284,1.753070021,9.514
5323,1,2013,2,2,18,0.012825,0.027049,3.195922866,10.906
5324,1,2013,2,2,18,0.010383,0.014264,1.811084393,7.41
5325,1,2014,5,3,21,0.005765,0.007877,1.0014834,4.914
5326,1,2014,5,3,21,0.04175,0.039942,5.665051495,19.1083
5327,1,2013,7,6,11,0.026253,0.046344,5.607536254,16.342
5328,1,2013,7,6,11,0.007669,0.004279,0.802430192,5.541
5329,1,2011,4,4,19,0.012194,0.032661,3.774272124,10.01
5330,1,2011,4,4,19,0.005617,0.013869,1.613174649,6.154
5331,1,2011,4,4,19,0.209568,0.081778,19.87262201,47.5907
5332,1,2012,9,1,5,0.009444,0.007447,1.148384581,5.391
5333,1,2012,9,1,5,0.086739,0.005741,7.331523493,25.4982
5334,1,2009,3,1,11,0.02941,0.030048,4.15996776,12.086
5335,1,2009,3,1,11,0.010145,0.007354,1.182918994,5.272
5336,1,2009,3,1,11,0.003989,0.005449,0.692785943,4.2
5337,1,2009,3,1,11,0.002931,0.003882,0.497208114,4.623
5338,1,2009,3,1,11,0.010707,0.00015,0.901921598,5.805
5339,1,2011,7,1,22,0.012591,0.019115,2.37565907,6.957
5340,1,2011,9,5,15,0.009168,0.014978,1.835828374,6.536
5341,1,2011,9,5,15,0.003438,0.001704,0.346042937,4.418
5342,1,2011,12,6,4,0.019497,0.006646,1.801062946,7.371
5343,1,2015,3,3,13,0.02036285,0.00800323,1.932072893,12.595
5344,1,2015,3,3,13,0.00640869,0.01036835,1.273017792,6.58
5345,1,2014,9,0,9,0.008999,0.012843,1.616990311,6.99
5346,1,2015,6,6,17,9.16E-05,0.01425171,1.584736625,7.675
5347,1,2015,6,6,17,0.01770782,0.03221512,3.880308711,13.61
5348,1,2015,6,6,17,0.02555084,0.03225327,4.182441003,14.21
5349,1,2015,6,6,17,0.02146911,0.02172088,3.017561623,11.015
5350,1,2015,6,6,17,0.01538086,0.01813889,2.397251155,8.96
5351,1,2010,6,2,22,0.013087,0.021973,2.680322575,6.893
5352,1,2010,6,2,22,0.044172,0.049928,6.68327167,16.568
5353,1,2010,6,2,22,0.004689,0.019397,2.192701551,8.057
5354,1,2010,6,2,22,0.010658,0.007278,1.208572248,5.707
5355,1,2014,3,5,9,0.001518,0.010604,1.186019839,6.383
5356,1,2014,3,5,9,0.003605,0.012743,1.44910632,8.475
5357,1,2014,3,5,9,0.212831,0.131173,23.12025028,57.3681
5358,1,2011,7,0,12,0.013746,0.003456,1.219984444,6.432
5359,1,2011,7,0,12,0.001049,0.011185,1.246852092,5.786
5360,1,2011,7,0,12,0.014662,0.017932,2.345288258,10.445
5361,1,2015,2,4,19,0.03265381,0.01708603,3.342966073,13.69
5362,1,2015,2,4,19,0.00376892,0.00385666,0.533621941,4.506
5363,1,2015,2,4,19,0.01732636,0.04126739,4.815265202,15.225
5364,1,2015,2,4,19,0.00813293,0.00251008,0.740078424,5.603
5365,1,2015,2,4,19,0.01714325,0.00783921,1.687064247,8.998
5366,1,2015,2,4,19,0.01687622,0.0078125,1.665950558,8.613
5367,1,2015,2,4,19,0.08544922,0.00767899,7.245945544,25.251
5368,1,2015,2,4,19,0.01056671,0.00764465,1.230994471,6.908
5369,1,2015,2,4,19,0.05783081,0.02461242,5.588804412,21.2721
5370,1,2012,4,0,21,0.034712,0.004407,2.963794404,10.182
5371,1,2015,6,6,8,0.00469971,0.0089035,1.066287789,6.274
5372,1,2014,1,2,22,0.012314,0.005969,1.231419902,6.778
5373,1,2014,1,2,22,0.195052,0.133252,22.13206722,55.1475
5374,1,2014,1,2,22,0.028481,0.032137,4.304202622,12.5
5375,1,2013,4,5,19,0.003085,0.004382,0.552163285,4.757
5376,1,2013,4,5,19,0.010058,0.015636,1.934156384,7.658
5377,1,2013,4,5,19,0.011669,0.017994,2.229109524,7.854
5378,1,2013,4,5,19,0.012461,0.03068,3.569522635,11.61
5379,1,2014,3,5,16,0.007765,0.029754,3.372492575,13.01
5380,1,2014,3,5,16,0.002462,0.002928,0.386017134,4.855
5381,1,2013,12,4,23,0.010483,0.021529,2.55167524,9.56
5382,1,2013,12,4,23,0.042433,0.143746,16.37912004,41.9517
5383,1,2013,12,4,23,0.151424,0.030201,13.19285756,40.308
5384,1,2013,12,4,23,0.020288,0.037134,4.46886759,13.75
5385,1,2013,8,0,17,0.002276,0.007798,0.888014137,6.012
5386,1,2013,8,0,17,0.023054,0.013646,2.464037753,13.377
5387,1,2013,8,0,17,0.011483,0.005071,1.119769044,6.88
5388,1,2013,8,0,17,0.006459,0.026148,2.957997293,11.1
5389,1,2009,11,0,21,0.037306,0.024679,4.170952567,13.728
5390,1,2009,6,2,9,0.000497,0.021448,2.385275936,9.063
5391,1,2009,6,2,9,0.029821,0.049423,6.041449125,14.612
5392,1,2009,6,2,9,0.014147,0.014851,2.036315904,7.524
5393,1,2009,6,2,9,0.008684,0.00542,0.947679131,5.158
5394,1,2015,3,3,13,0.00856781,0.0137291,1.688580548,9.79
5395,1,2015,3,3,13,0.02189636,0.02436066,3.277354199,12.455
5396,1,2015,3,3,13,0.01004029,0.01530838,1.900676732,9.134
5397,1,2015,3,3,13,0.00872803,0.00615311,1.004206228,6.165
5398,1,2013,2,1,6,0.045829,0.004859,3.899616382,14.098
5399,1,2013,2,1,6,0.186073,0.1217,20.71558882,55.1947
5400,1,2013,2,1,6,0.004954,0.052408,5.842432566,19.812
5401,1,2014,5,0,6,0.007369,0.010911,1.36283964,6.054
5402,1,2014,10,5,21,0.00974,0.01259,1.622690048,6.56
5403,1,2014,10,5,21,0.007045,0.018618,2.153547774,9.099
5404,1,2014,10,5,21,0.056184,0.109292,13.04033996,31.6418
5405,1,2012,1,6,4,0.032299,0.04049,5.260423603,12.506
5406,1,2012,1,6,4,0.012902,0.012571,1.770626529,6.606
5407,1,2012,1,6,4,0.003366,0.024557,2.745292682,8.832
5408,1,2012,1,6,4,0.03708,0.044905,5.889651214,13.678
5409,1,2010,7,1,6,0.079875,0.042477,8.227719933,27.8792
5410,1,2013,6,4,11,0.009825,0.005249,1.012489353,5.913
5411,1,2013,6,4,11,0.002913,0.021185,2.368408864,9.782
5412,1,2010,12,3,5,0.11216,0.015276,9.595878677,29.6574
5413,1,2010,12,3,5,0.183565,0.113526,19.9701007,49.7806
5414,1,2010,12,4,10,0.014388,0.01998,2.530264972,7.732
5415,1,2010,12,4,10,0.005421,0.004316,0.662625609,4.859
5416,1,2012,6,0,11,0.020769,0.018642,2.712361434,9.117
5417,1,2012,6,0,11,0.011611,0.005388,1.146939099,5.678
5418,1,2012,6,0,11,0.030639,0.049264,6.05573063,15.296
5419,1,2009,7,6,16,0.006117,0.008418,1.068337184,5.38
5420,1,2009,7,6,16,0.009856,0.016421,2.005793314,7.358
5421,1,2009,7,6,16,0.005105,0.091458,10.17876268,23.877
5422,1,2012,12,5,20,0.00531,0.004629,0.68186732,5.176
5423,1,2012,12,5,20,0.027356,0.008574,2.493165056,10.512
5424,1,2012,12,5,20,0.020428,0.02735,3.494612197,9.553
5425,1,2010,6,2,8,0.004065,0.02807,3.139964429,10.991
5426,1,2010,6,2,8,0.001039,0.009684,1.080360689,5.822
5427,1,2010,6,2,8,0.010108,0.015134,1.886004408,7.419
5428,1,2012,3,2,10,0.006736,0.01632,1.901350034,6.897
5429,1,2012,3,2,10,0.02926,0.041416,5.223571198,13.809
5430,1,2012,3,2,10,0.013388,0.006254,1.324778785,6.054
5431,1,2012,3,2,10,0.004583,0.013548,1.555137581,6.369
5432,1,2012,3,2,10,0.010638,0.014905,1.884002871,5.912
5433,1,2010,2,2,7,0.017584,0.006668,1.656299213,6.44
5434,1,2013,12,6,1,0.046799,0.048217,6.653902583,14.835
5435,1,2013,12,6,1,0.011901,0.011335,1.610675105,6.468
5436,1,2014,3,4,22,0.027529,0.084982,9.730455819,26.656
5437,1,2014,3,4,22,0.004995,0.003166,0.548532991,4.404
5438,1,2014,3,4,22,0.019332,0.013145,2.188116208,9.532
5439,1,2010,12,5,21,0.000385,0.030443,3.385262641,10.9426
5440,1,2010,12,5,21,0.051804,0.065956,8.534164306,17.27
5441,1,2010,12,5,21,0.007485,0.016691,1.960132668,8.247
5442,1,2010,12,5,21,0.011661,0.016145,2.046048647,7.12
5443,1,2010,3,6,17,0,0,0,36.2961
5444,1,2010,3,6,17,0.018454,0.001574,1.563642579,6.968
5445,1,2010,3,6,17,0.000393,0.039945,4.441804563,13.27
5446,1,2010,3,6,17,0.027343,0.042067,5.213834535,11.738
5447,1,2013,9,5,19,0.036478,0.024307,4.091906858,15.785
5448,1,2013,9,5,19,0.042311,0.04778,6.397298468,19.27
5449,1,2013,9,5,19,0.022576,0.020065,2.931615719,10.226
5450,1,2013,9,5,19,0.022304,0.008918,2.123691516,11.225
5451,1,2013,9,5,19,0.012909,0.011892,1.711634865,8.585
5452,1,2013,12,4,15,0.013871,0.012578,1.82242171,9.245
5453,1,2013,12,4,15,0.006622,0.015563,1.818157366,10.925
5454,1,2010,9,0,4,0.100913,0.01839,8.741287192,22.2388
5455,1,2013,11,4,5,0.173862,0.130365,20.61243925,56.223
5456,1,2010,3,6,0,0.01183,0.060781,6.831601061,16.1744
5457,1,2012,3,1,1,0.085914,0.022227,7.647922215,22.6056
5458,1,2011,10,6,5,0.027437,0.052428,6.271294967,15.593
5459,1,2010,10,6,18,0.002966,0.008696,0.998703896,6.729
5460,1,2010,10,6,18,0.007498,0.06313,7.048093619,19.4135
5461,1,2010,10,6,18,0.02233,0.004158,1.93701149,8.019
5462,1,2010,10,6,18,0.007866,0.004431,0.825709255,4.712
5463,1,2015,2,1,9,0.01657868,0.01455689,2.137721915,9.628
5464,1,2012,8,2,8,0.012152,0.013718,1.837075582,6.247
5465,1,2012,8,2,8,0.000842,0.006261,0.69979462,4.832
5466,1,2012,8,2,8,0.003971,0.015443,1.749496608,7.676
5467,1,2012,8,2,8,0.01535,0.012111,1.866722911,8.077
5468,1,2011,4,4,15,0.02753,0.005905,2.410338247,9.676
5469,1,2011,4,4,15,0.012148,0.007232,1.301467219,5.975
5470,1,2009,1,2,3,0.004742,0.031133,3.484766474,9.26
5471,1,2015,1,5,9,0.01275634,0.02591324,3.075320576,10.52
5472,1,2015,1,5,9,0.00328827,0.01258469,1.426534316,8.3
5473,1,2015,1,5,9,0.03702545,0.02322388,4.048525331,16.2549
5474,1,2010,12,5,9,0.022021,0.041701,4.994187922,12.295
5475,1,2010,12,5,9,0.006894,0.022763,2.59687642,9.969
5476,1,2009,5,1,17,0.020592,0.047066,5.513529728,13.132
5477,1,2013,11,3,2,0.031619,0.050968,6.262329415,17.507
5478,1,2014,10,4,0,0.014901,0.044934,5.151784501,15.6499
5479,1,2014,10,4,0,0.014292,0.000432,1.204872225,8.119
5480,1,2014,10,4,0,0.040948,0.015417,3.8538049,13.8999
5481,1,2010,6,4,19,0.117672,0.013317,10.01856434,29.8706
5482,1,2010,6,4,19,0.007061,0.006314,0.919975023,5.867
5483,1,2010,6,4,19,0.017009,0.003947,1.498014241,7.216
5484,1,2010,5,0,3,0.005767,0.027269,3.07079808,12.516
5485,1,2013,6,4,0,0.058478,0.064474,8.698741038,22.9953
5486,1,2013,6,4,0,0.034397,0.04493,5.775485651,17.171
5487,1,2013,6,4,0,0.034265,0.026049,4.089483223,13.7516
5488,1,2009,3,2,16,0.002068,0.014529,1.624917153,6.326
5489,1,2009,3,2,16,0.017967,0.004291,1.586270523,7.255
5490,1,2009,3,2,16,0.020108,0.02608,3.35815047,15.202
5491,1,2009,3,2,16,0.005568,0.000582,0.473356716,4.742
5492,1,2009,3,2,16,0.010879,0.01515,1.917740895,7.182
5493,1,2009,3,2,16,0.004584,0.012383,1.430067717,6.742
5494,1,2013,7,4,17,0.005984,0.018361,2.102953316,9.252
5495,1,2013,8,0,1,0.02696,0.031805,4.203204006,13.3233
5496,1,2013,8,0,1,0.015616,0.022766,2.853014095,8.6
5497,1,2012,7,0,1,0.005921,0.003275,0.617587981,4.674
5498,1,2012,7,0,1,0.104481,0.024295,9.206856429,26.5662
5499,1,2011,5,4,3,0.008253,0.011406,1.446360344,4.918
5500,1,2012,2,2,12,0.033246,0.008863,2.968200842,11.663
5501,1,2012,2,2,12,0.000248,0.005336,0.593704138,5.228
5502,1,2012,2,2,12,0.018224,0.006728,1.707649765,7.076
5503,1,2013,12,1,17,0.007163,0.005965,0.896583369,7.267
5504,1,2012,9,1,9,0.007386,0.020424,2.354723216,11.1212
5505,1,2012,9,1,9,0.11901,0.013799,10.13987936,32.7128
5506,1,2012,9,1,9,0.01592,0.028291,3.419802064,9.947
5507,1,2013,7,1,18,0.005619,0.012413,1.459164938,7.695
5508,1,2013,7,1,18,0.009569,0.013228,1.677007512,7.465
5509,1,2014,5,3,1,0.018579,0.093232,10.4845204,28.188
5510,1,2013,9,0,14,0.014503,0.000847,1.2257235,8.55
5511,1,2013,9,0,14,0.121542,0.090775,14.38023539,36.9898
5512,1,2014,1,5,17,0.031653,0.076367,8.900598186,23.553
5513,1,2014,1,5,17,0.020465,0.006928,1.887988678,10.541
5514,1,2014,1,5,17,0.021939,0.003535,1.889371614,10.84
5515,1,2011,3,3,18,0.016686,0.003137,1.447929489,7.152
5516,1,2011,3,3,18,0.012026,0.002661,1.055513121,5.759
5517,1,2011,3,3,18,0.006753,0.009358,1.18572111,5.573
5518,1,2013,4,4,6,0.018695,0.00782,1.798770127,7.459
5519,1,2013,4,4,6,0.034482,0.029663,4.396334726,12.685
5520,1,2009,3,2,12,0.022899,0.041738,5.026201513,11.706
5521,1,2009,3,2,12,0.007014,0.005294,0.833975525,5.136
5522,1,2009,3,2,12,0.012512,0.005182,1.201007996,5.405
5523,1,2015,1,1,5,0.16571045,0.15148163,21.88002964,54.8093
5524,1,2009,8,0,17,0.009665,0.001973,0.843170794,5.184
5525,1,2014,1,6,8,0.009702,0.008267,1.229992545,5.875
5526,1,2010,3,5,1,0.08491,0.041676,8.523467057,24.5543
5527,1,2010,3,5,1,0.003466,0.008685,1.008929842,5.413
5528,1,2012,5,2,2,0.027166,0.029947,4.040993906,10.099
5529,1,2012,7,3,12,0.002473,0.011984,1.348734604,7.328
5530,1,2012,7,3,12,0.123559,0.034091,11.07654743,31.9362
5531,1,2012,7,3,12,0.01293,0.016596,2.14277933,7.986
5532,1,2010,9,2,16,0.004438,0.010718,1.24901084,6.303
5533,1,2010,9,2,16,0.011143,0.012543,1.681005703,6.598
5534,1,2010,9,2,16,0.111643,0.019569,9.651391394,29.75
5535,1,2014,5,0,22,0.008349,0.011768,1.485627702,6.375
5536,1,2014,5,0,22,0.023921,0.038824,4.76445022,14.39
5537,1,2014,5,0,22,0.000852,0.01424,1.585041553,6.92
5538,1,2014,5,0,22,0.025817,0.014112,2.681431468,11.425
5539,1,2012,2,5,7,0.0095,0.001216,0.811650659,5.378
5540,1,2010,6,6,5,0.008147,0.020158,2.344112631,7.208
5541,1,2014,9,0,11,0.031365,0.048957,6.051267049,17.32
5542,1,2014,9,0,11,0.006098,0.008125,1.039297827,6.171
5543,1,2010,9,5,18,0.031894,0.028998,4.19699369,12.46
5544,1,2010,9,5,18,0.002147,0.069435,7.722939536,17.508
5545,1,2015,4,1,19,0.01979065,0.01801681,2.605976282,12.85
5546,1,2015,4,1,19,0.00632477,0.00761032,1.000067505,5.555
5547,1,2015,4,1,19,0.00714111,0.00099563,0.611999235,4.917
5548,1,2015,4,1,19,0.005867,0.00217056,0.549876338,4.622
5549,1,2015,4,1,19,0.00812531,0.00867844,1.182979685,6.39
5550,1,2015,4,1,19,0.0230484,0.02091217,3.029343452,11.815
5551,1,2015,4,1,19,0.01237488,0.00640487,1.262302488,7.06
5552,1,2015,4,1,19,0.00440979,0.01539993,1.752233082,8.265
5553,1,2015,4,1,19,0.01609039,0.02214814,2.810955897,10.498
5554,1,2009,7,0,8,0.000631,0.010209,1.1364332,5.914
5555,1,2009,7,0,8,0.011129,0.014713,1.885465858,7.194
5556,1,2013,4,2,16,0.002562,0.005488,0.647241095,5.29
5557,1,2013,4,2,16,0.17009,0.037158,14.91946901,49.1632
5558,1,2009,11,4,23,0.015113,0.016619,2.244006491,7.75
5559,1,2009,11,4,23,0.020417,0.029551,3.708582707,11.3848
5560,1,2012,8,5,9,0.030174,0.017602,3.207934938,11.309
5561,1,2012,8,5,9,0.008605,0.001698,0.749057028,5.67
5562,1,2011,9,3,20,0.024358,0.010917,2.384456952,8.888
5563,1,2011,9,3,20,0.023394,0.027185,3.608648458,9.797
5564,1,2011,9,3,20,0.02503,0.037672,4.689655817,11.897
5565,1,2011,9,3,20,0.012694,0.001363,1.079609138,6.526
5566,1,2014,8,5,1,0.00339,0.013828,1.563891945,6.527
5567,1,2011,2,1,5,0.036781,0.041198,5.530652741,13.738
5568,1,2011,2,1,5,0.167623,0.138175,20.87310189,45.7849
5569,1,2014,10,4,12,0.08897,0.021921,7.877212802,32.6863
5570,1,2014,10,4,12,0.009658,0.003221,0.888966501,5.86
5571,1,2015,2,0,7,0.00528717,0.00459671,0.67788944,5.077
5572,1,2015,2,0,7,0.00033569,0.00896454,0.997212267,5.868
5573,1,2015,2,0,7,0.0040741,0.00951385,1.112200598,6.47
5574,1,2015,2,0,7,0.00942993,0.00090027,0.800358816,6.637
5575,1,2015,2,0,7,0.02846528,0.00296021,2.419558826,14.1689
5576,1,2015,2,0,7,0.01009369,0.0021286,0.882403283,5.779
5577,1,2015,2,0,7,0.02308655,0.00776291,2.128387597,10.442
5578,1,2011,9,3,17,0.017348,0.0112,1.919884329,9.254
5579,1,2011,9,3,17,0.02958,0.021384,3.444455224,10.597
